                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     14,                 1.0437,                0.62061,                 0.8374,                0.88621,                0.79111,                0.86761,                0.57803,                0.94104,                0.54212,                0.82881,               0.008812,               0.008812,               0.008812
                     15,                 1.0437,                0.61745,                0.83936,                0.88432,                0.80681,                0.87146,                0.59196,                0.89924,                0.53997,                0.82412,               0.008713,               0.008713,               0.008713
                     16,                 1.0314,                0.60533,                0.83787,                0.89118,                0.79102,                0.86683,                0.59729,                0.90052,                0.53255,                0.82235,               0.008614,               0.008614,               0.008614
                     17,                 1.0216,                0.59967,                 0.8364,                 0.8696,                0.80549,                0.86759,                 0.5902,                0.90562,                0.53203,                0.82408,               0.008515,               0.008515,               0.008515
                     18,                 1.0094,                0.59189,                0.83492,                0.88821,                0.80531,                0.87913,                0.58919,                0.90898,                0.51533,                 0.8207,               0.008416,               0.008416,               0.008416
                     19,                 1.0046,                0.58653,                0.83469,                0.88404,                0.81493,                0.88541,                0.60707,                0.87711,                 0.5121,                0.82039,               0.008317,               0.008317,               0.008317
                     20,                0.99915,                 0.5889,                0.83265,                0.89054,                0.81193,                0.88065,                0.60837,                0.87346,                0.50605,                0.81733,               0.008218,               0.008218,               0.008218
                     21,                0.99426,                0.58096,                0.83333,                0.89038,                0.81249,                0.88343,                0.60983,                0.86639,                0.49449,                0.81742,               0.008119,               0.008119,               0.008119
                     22,                 0.9883,                0.57303,                0.83181,                0.88342,                0.82487,                0.88516,                0.61211,                0.85938,                0.49697,                0.81694,                0.00802,                0.00802,                0.00802
                     23,                0.98189,                0.56311,                0.83213,                0.89089,                0.81821,                0.88776,                0.60753,                0.87211,                 0.4945,                0.81728,               0.007921,               0.007921,               0.007921
                     24,                0.98418,                0.56693,                0.82798,                0.88196,                0.82392,                0.88812,                0.62478,                0.85205,                0.48803,                0.81865,               0.007822,               0.007822,               0.007822
                     25,                0.97163,                0.56123,                0.83103,                 0.8866,                0.82939,                0.89193,                0.61962,                 0.8659,                0.48192,                0.81813,               0.007723,               0.007723,               0.007723
                     26,                0.96803,                0.56218,                 0.8285,                0.89981,                0.82316,                0.89405,                0.61947,                 0.8514,                0.47736,                0.81514,               0.007624,               0.007624,               0.007624
                     27,                0.96366,                0.55148,                 0.8278,                0.89703,                0.82463,                 0.8945,                0.62598,                0.84681,                0.47672,                0.81578,               0.007525,               0.007525,               0.007525
                     28,                 0.9641,                0.54774,                0.82999,                0.89431,                0.83283,                0.89817,                 0.6261,                0.83701,                0.46846,                0.81359,               0.007426,               0.007426,               0.007426
                     29,                 0.9531,                0.54799,                0.82705,                0.89774,                  0.831,                0.90037,                0.63158,                0.83709,                 0.4663,                0.81412,               0.007327,               0.007327,               0.007327
                     30,                0.95255,                0.54351,                0.82622,                0.89393,                0.83389,                0.90089,                 0.6305,                0.83553,                0.46497,                0.81414,               0.007228,               0.007228,               0.007228
                     31,                0.93663,                0.53816,                0.82532,                0.88941,                0.83372,                0.89812,                0.63451,                0.82859,                0.46617,                0.81399,               0.007228,               0.007228,               0.007228
                     32,                0.94578,                0.54299,                0.82872,                0.89901,                0.83556,                0.90139,                0.63835,                 0.8263,                0.45519,                0.81322,                0.00703,                0.00703,                0.00703
                     33,                0.94345,                0.53491,                0.82439,                0.89104,                0.83971,                 0.9024,                 0.6389,                0.81959,                0.45613,                 0.8111,               0.006931,               0.006931,               0.006931
                     34,                0.94051,                0.53287,                0.82645,                0.89294,                0.84019,                0.90428,                0.63705,                0.81723,                0.45019,                0.81281,               0.006832,               0.006832,               0.006832
                     35,                 0.9332,                0.52815,                0.82675,                0.89488,                0.83813,                0.90439,                0.64173,                0.81485,                0.45382,                0.81073,               0.006733,               0.006733,               0.006733
                     36,                0.93487,                0.52873,                0.82365,                0.89998,                0.83645,                0.90554,                0.64044,                0.81978,                  0.451,                0.81135,               0.006634,               0.006634,               0.006634
                     37,                0.93632,                0.52659,                0.82322,                0.89703,                0.84229,                0.90656,                0.64259,                0.81218,                0.44194,                0.81158,               0.006535,               0.006535,               0.006535
                     38,                 0.9321,                0.52641,                0.82299,                0.89924,                0.83923,                0.90465,                0.64507,                0.80993,                 0.4459,                0.81014,               0.006436,               0.006436,               0.006436
                     39,                0.92208,                 0.5193,                  0.823,                0.89171,                 0.8503,                0.90812,                0.64636,                0.81338,                0.44047,                0.81125,               0.006337,               0.006337,               0.006337
                     40,                0.91575,                0.51426,                0.82468,                0.90078,                 0.8443,                0.90867,                0.65137,                0.80072,                0.43414,                   0.81,               0.006238,               0.006238,               0.006238
                     41,                0.90917,                0.50934,                0.82109,                0.89703,                0.84613,                 0.9065,                0.64525,                0.80575,                 0.4408,                0.80949,               0.006139,               0.006139,               0.006139
                     42,                0.92105,                0.51311,                0.82119,                0.89575,                 0.8459,                0.90816,                0.64834,                0.79949,                0.43731,                0.81014,                0.00604,                0.00604,                0.00604
                     43,                0.90696,                0.51513,                0.82177,                0.89361,                0.85153,                0.91157,                0.65188,                0.79357,                0.43297,                0.80881,               0.005941,               0.005941,               0.005941
                     44,                0.90321,                0.50712,                0.81898,                0.89971,                0.84854,                0.91286,                0.65501,                0.79126,                0.42967,                0.80832,               0.005842,               0.005842,               0.005842
                     45,                0.90891,                0.51162,                0.82193,                0.90315,                 0.8421,                0.91223,                0.65558,                0.79093,                0.42989,                0.80792,               0.005743,               0.005743,               0.005743
                     46,                0.90707,                0.50419,                0.82119,                0.90044,                0.85647,                0.91458,                0.66168,                0.78612,                0.42577,                0.80801,               0.005644,               0.005644,               0.005644
                     47,                0.89904,                0.50216,                0.82024,                0.89781,                0.85356,                0.91369,                0.65843,                0.78805,                0.42383,                0.80762,               0.005545,               0.005545,               0.005545
                     48,                0.89519,                0.49738,                0.82039,                0.90415,                 0.8513,                0.91464,                0.65875,                0.78568,                 0.4208,                0.80712,               0.005446,               0.005446,               0.005446
                     49,                0.89292,                0.49524,                   0.82,                0.89541,                0.85646,                0.91479,                0.66031,                0.78595,                0.42063,                0.80713,               0.005347,               0.005347,               0.005347
                     50,                0.88992,                0.49273,                0.81857,                0.90237,                0.85515,                0.91973,                0.66188,                0.77685,                0.41611,                0.80613,               0.005248,               0.005248,               0.005248
                     51,                0.88986,                0.49391,                0.81984,                0.89912,                0.85515,                0.91728,                0.66366,                0.77693,                0.41678,                0.80581,               0.005149,               0.005149,               0.005149
                     52,                0.88545,                 0.4926,                0.81857,                0.90589,                0.85753,                0.91965,                0.66664,                0.77391,                0.41288,                0.80557,                0.00505,                0.00505,                0.00505
                     53,                0.88107,                0.48354,                0.81889,                0.89735,                0.86168,                0.91805,                0.66552,                0.77804,                0.41348,                 0.8056,               0.004951,               0.004951,               0.004951
                     54,                0.88729,                0.48959,                0.81574,                0.90096,                0.85736,                0.91887,                0.66868,                0.77099,                0.41187,                0.80466,               0.004852,               0.004852,               0.004852
                     55,                0.87504,                0.48407,                0.81793,                0.90694,                 0.8528,                0.91957,                0.66842,                0.76855,                0.41036,                0.80507,               0.004753,               0.004753,               0.004753
                     56,                0.87304,                0.48476,                 0.8161,                0.90244,                 0.8568,                0.91995,                0.66916,                0.76595,                0.40872,                0.80405,               0.004654,               0.004654,               0.004654
                     57,                0.87277,                0.48045,                0.81616,                 0.9009,                0.85956,                0.92204,                0.67218,                0.76213,                0.40497,                0.80385,               0.004555,               0.004555,               0.004555
                     58,                 0.8727,                0.47654,                0.81798,                0.90013,                  0.863,                  0.922,                0.67047,                0.76221,                0.40667,                0.80372,               0.004456,               0.004456,               0.004456
                     59,                0.86265,                0.47443,                0.81515,                0.90614,                0.85797,                0.92238,                0.67234,                0.76071,                0.40202,                0.80384,               0.004357,               0.004357,               0.004357
                     60,                0.86329,                0.47293,                0.81471,                0.90455,                0.85745,                0.92277,                0.67282,                0.76076,                0.40419,                0.80335,               0.004258,               0.004258,               0.004258
                     61,                0.87118,                0.48252,                0.81601,                0.90956,                0.85258,                0.92217,                0.67455,                0.75839,                0.40394,                0.80332,               0.004159,               0.004159,               0.004159
                     62,                0.85458,                0.47289,                 0.8156,                0.90601,                0.85542,                0.92062,                0.67253,                0.75497,                 0.4019,                0.80311,                0.00406,                0.00406,                0.00406
                     63,                0.86116,                0.47109,                 0.8155,                0.90653,                0.85814,                0.92239,                0.67523,                0.75412,                0.39946,                0.80276,               0.003961,               0.003961,               0.003961
                     64,                 0.8661,                0.47274,                0.81316,                0.89948,                0.86592,                0.92304,                 0.6756,                0.75385,                0.39752,                0.80272,               0.003862,               0.003862,               0.003862
                     65,                0.85572,                0.46678,                0.81456,                0.90123,                 0.8645,                0.92335,                0.67675,                0.75164,                 0.3961,                0.80257,               0.003763,               0.003763,               0.003763
                     66,                0.86574,                0.46867,                 0.8137,                0.90566,                0.85954,                0.92331,                0.67671,                0.75065,                0.39555,                0.80231,               0.003664,               0.003664,               0.003664
                     67,                0.84927,                0.46582,                0.81484,                0.90184,                 0.8615,                 0.9237,                0.67847,                0.74939,                0.39428,                0.80183,               0.003565,               0.003565,               0.003565
                     68,                0.85864,                0.46952,                0.81381,                0.90713,                0.85753,                0.92391,                0.67807,                0.74721,                0.39442,                0.80154,               0.003466,               0.003466,               0.003466
                     69,                0.85261,                 0.4634,                0.81333,                0.90036,                0.86809,                 0.9241,                 0.6792,                0.74423,                0.39413,                0.80117,               0.003367,               0.003367,               0.003367
                     70,                0.84372,                0.45961,                0.81403,                 0.9075,                0.86089,                0.92477,                0.68042,                0.74231,                0.39244,                0.80116,               0.003268,               0.003268,               0.003268
                     71,                0.84496,                0.45598,                0.81069,                0.90764,                0.86106,                0.92596,                0.68167,                0.74311,                 0.3908,                 0.8011,               0.003169,               0.003169,               0.003169
                     72,                0.85059,                0.46129,                0.81359,                0.91067,                0.85971,                0.92607,                0.68291,                0.74158,                0.39022,                0.80126,                0.00307,                0.00307,                0.00307
                     73,                0.83666,                0.45302,                0.81462,                0.91123,                0.85859,                 0.9266,                0.68262,                0.73995,                0.38883,                0.80098,               0.002971,               0.002971,               0.002971
                     74,                0.83608,                 0.4513,                0.81101,                0.91193,                0.85769,                0.92666,                0.68319,                0.73935,                0.38823,                 0.8007,               0.002872,               0.002872,               0.002872
                     75,                0.83874,                0.45346,                0.81567,                 0.9125,                0.85824,                0.92725,                0.68366,                0.73797,                 0.3885,                0.80048,               0.002773,               0.002773,               0.002773
                     76,                  0.821,                0.44163,                0.80982,                0.91304,                0.85953,                0.92717,                0.68461,                0.73729,                0.38741,                0.80024,               0.002674,               0.002674,               0.002674
                     77,                0.82515,                0.44229,                0.81027,                0.91517,                0.85992,                0.92775,                0.68666,                0.73613,                  0.387,                0.80016,               0.002575,               0.002575,               0.002575
                     78,                0.82708,                0.44293,                0.81289,                0.91519,                   0.86,                0.92703,                0.68747,                0.73422,                0.38757,                0.79981,               0.002476,               0.002476,               0.002476
                     79,                0.81767,                0.43606,                0.81069,                0.91837,                0.85797,                0.92741,                 0.6881,                0.73219,                0.38546,                0.79956,               0.002377,               0.002377,               0.002377
                     80,                0.80949,                0.43448,                0.81108,                0.91688,                0.85925,                0.92776,                0.68938,                0.73038,                0.38359,                0.79935,               0.002278,               0.002278,               0.002278
                     81,                0.82064,                0.43791,                0.81122,                0.91585,                0.86027,                0.92783,                0.69073,                0.72808,                0.38215,                0.79912,               0.002179,               0.002179,               0.002179
                     82,                0.82303,                0.43686,                0.81058,                 0.9176,                0.85955,                0.92808,                0.69113,                0.72716,                0.38178,                0.79894,                0.00208,                0.00208,                0.00208
                     83,                0.81901,                0.43498,                0.81236,                0.91622,                0.85983,                0.92799,                0.69104,                0.72609,                0.38164,                0.79877,               0.001981,               0.001981,               0.001981
                     84,                0.80818,                0.42977,                0.81162,                0.91103,                0.86355,                0.92781,                0.69058,                 0.7256,                0.38134,                0.79867,               0.001882,               0.001882,               0.001882
                     85,                0.80545,                0.42695,                 0.8072,                0.90978,                0.86727,                0.92861,                0.69166,                0.72364,                0.38126,                0.79835,               0.001783,               0.001783,               0.001783
                     86,                0.80629,                0.42852,                0.81077,                0.91181,                0.86642,                0.92845,                0.69184,                0.72353,                0.38018,                0.79834,               0.001684,               0.001684,               0.001684
                     87,                0.79904,                0.42295,                0.81119,                0.91259,                0.86494,                0.92861,                0.69207,                0.72293,                0.37978,                0.79832,               0.001585,               0.001585,               0.001585
                     88,                0.79854,                0.42443,                0.80767,                0.91278,                0.86506,                0.92895,                0.69195,                0.72222,                0.37925,                0.79814,               0.001486,               0.001486,               0.001486
                     89,                0.80294,                0.42388,                0.80931,                0.91238,                0.86671,                0.92901,                0.69252,                0.72138,                0.37857,                  0.798,               0.001387,               0.001387,               0.001387
                     90,                0.79577,                0.41921,                0.80907,                0.91224,                0.86688,                0.92908,                 0.6924,                0.72037,                0.37816,                0.79787,               0.001288,               0.001288,               0.001288
                     91,                0.76879,                0.39239,                 0.8046,                 0.9126,                0.86772,                0.92916,                0.69277,                0.71858,                0.37719,                0.79771,               0.001189,               0.001189,               0.001189
                     92,                0.77141,                0.39171,                0.80638,                0.91319,                0.86674,                 0.9294,                0.69344,                 0.7167,                0.37638,                0.79748,                0.00109,                0.00109,                0.00109
                     93,                0.75924,                0.38458,                0.80747,                 0.9135,                0.86662,                0.92944,                0.69371,                0.71501,                 0.3757,                0.79739,               0.000991,               0.000991,               0.000991
                     94,                  0.757,                0.38467,                0.80515,                0.91481,                0.86583,                 0.9295,                0.69394,                0.71385,                0.37546,                0.79728,               0.000892,               0.000892,               0.000892
                     95,                0.75145,                0.37962,                 0.8027,                0.91188,                0.86803,                0.92973,                0.69415,                0.71262,                0.37554,                0.79713,               0.000793,               0.000793,               0.000793
                     96,                0.74892,                0.37722,                0.80501,                 0.9133,                0.86777,                0.93033,                0.69464,                 0.7115,                0.37533,                0.79698,               0.000694,               0.000694,               0.000694
                     97,                0.74519,                0.37464,                0.80202,                0.91326,                0.86935,                0.93024,                0.69526,                0.71058,                0.37477,                0.79686,               0.000595,               0.000595,               0.000595
                     98,                0.73923,                0.37061,                0.80451,                0.91348,                0.86994,                0.93042,                0.69568,                0.70957,                0.37472,                0.79672,               0.000496,               0.000496,               0.000496
                     99,                0.74469,                0.37135,                0.80102,                0.91375,                0.86917,                0.93031,                0.69606,                0.70853,                0.37404,                0.79659,               0.000397,               0.000397,               0.000397
                    100,                0.74191,                0.37111,                0.80508,                0.91336,                0.86856,                0.93042,                0.69619,                0.70794,                0.37364,                0.79646,               0.000298,               0.000298,               0.000298
