                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    159,                0.86614,                 0.4659,                0.81307,                0.89129,                0.80231,                 0.8715,                0.61743,                0.81135,                0.43984,                0.81431,              0.0022285,              0.0022285,              0.0022285
                    160,                0.87251,                0.46634,                0.81384,                0.89142,                0.80279,                0.87147,                0.61742,                0.81149,                0.44037,                0.81425,               0.002179,               0.002179,               0.002179
                    161,                 0.8681,                0.46516,                0.81149,                0.89191,                0.80231,                0.87141,                0.61797,                0.81095,                0.44019,                0.81425,              0.0021295,              0.0021295,              0.0021295
                    162,                0.86869,                0.46362,                0.81435,                0.89273,                0.80231,                0.87227,                0.61824,                0.81057,                0.44079,                0.81418,                0.00208,                0.00208,                0.00208
                    163,                  0.874,                0.46386,                0.81316,                 0.8926,                 0.8028,                 0.8719,                0.61869,                0.81029,                0.44019,                0.81413,              0.0020305,              0.0020305,              0.0020305
                    164,                0.87332,                0.47168,                0.81426,                0.89413,                0.80255,                 0.8724,                0.61904,                0.81019,                0.44058,                0.81411,               0.001981,               0.001981,               0.001981
                    165,                0.85307,                0.45542,                0.80992,                0.89373,                0.80248,                0.87244,                0.61953,                0.80967,                0.44073,                0.81408,              0.0019315,              0.0019315,              0.0019315
                    166,                0.86433,                0.45734,                 0.8115,                0.89337,                0.80208,                0.87263,                0.61919,                0.80996,                0.43994,                0.81402,               0.001882,               0.001882,               0.001882
                    167,                0.85537,                0.45341,                0.81372,                0.89429,                0.80184,                0.87262,                0.61981,                0.80957,                0.44017,                0.81403,              0.0018325,              0.0018325,              0.0018325
                    168,                0.85773,                 0.4591,                0.81273,                0.88932,                0.80656,                0.87267,                0.62031,                0.80945,                0.43945,                0.81402,               0.001783,               0.001783,               0.001783
                    169,                0.85536,                0.45292,                0.81308,                0.89334,                0.80316,                0.87327,                0.62062,                0.80909,                0.43929,                0.81399,              0.0017335,              0.0017335,              0.0017335
                    170,                0.85287,                0.44772,                0.81211,                0.89113,                0.80609,                0.87331,                0.62119,                0.80831,                0.43815,                0.81395,               0.001684,               0.001684,               0.001684
                    171,                0.85121,                0.45082,                0.81189,                0.89176,                0.80562,                0.87335,                 0.6218,                0.80819,                0.43771,                0.81389,              0.0016345,              0.0016345,              0.0016345
                    172,                0.85079,                 0.4544,                0.81053,                0.89218,                 0.8052,                 0.8734,                0.62197,                0.80783,                0.43706,                0.81385,               0.001585,               0.001585,               0.001585
                    173,                0.83707,                0.44058,                 0.8081,                0.89287,                0.80509,                0.87337,                0.62237,                0.80706,                0.43635,                0.81379,              0.0015355,              0.0015355,              0.0015355
                    174,                0.84705,                0.44957,                0.81381,                0.89251,                0.80602,                0.87339,                0.62272,                0.80724,                0.43636,                0.81375,               0.001486,               0.001486,               0.001486
                    175,                0.83496,                0.44287,                0.81095,                 0.8895,                0.80798,                0.87403,                0.62238,                  0.807,                0.43504,                0.81367,              0.0014365,              0.0014365,              0.0014365
                    176,                0.84062,                0.44188,                0.80632,                0.88776,                0.81071,                0.87419,                0.62295,                0.80702,                0.43478,                0.81365,               0.001387,               0.001387,               0.001387
                    177,                0.83649,                0.43499,                0.81023,                0.88812,                0.80997,                0.87457,                0.62337,                0.80686,                0.43425,                0.81357,              0.0013375,              0.0013375,              0.0013375
                    178,                0.84344,                0.44106,                0.81211,                0.88955,                 0.8103,                0.87541,                0.62288,                0.80691,                0.43419,                0.81351,               0.001288,               0.001288,               0.001288
                    179,                0.83241,                0.43429,                0.81239,                0.88995,                0.80983,                0.87525,                0.62274,                0.80626,                0.43327,                0.81349,              0.0012385,              0.0012385,              0.0012385
                    180,                0.82982,                0.43452,                0.80971,                0.89029,                0.81034,                0.87602,                0.62314,                0.80688,                0.43316,                0.81346,               0.001189,               0.001189,               0.001189
                    181,                0.83257,                0.43693,                0.80934,                0.88937,                0.81077,                0.87592,                0.62288,                0.80663,                0.43281,                0.81346,              0.0011395,              0.0011395,              0.0011395
                    182,                 0.8272,                0.43465,                0.80957,                0.89062,                0.80962,                0.87655,                0.62348,                0.80661,                0.43274,                0.81333,                0.00109,                0.00109,                0.00109
                    183,                0.82003,                0.42417,                 0.8091,                0.89145,                 0.8088,                0.87671,                0.62382,                0.80664,                0.43204,                0.81336,              0.0010405,              0.0010405,              0.0010405
                    184,                0.82314,                0.42841,                0.80795,                0.89054,                0.80846,                0.87711,                0.62353,                0.80648,                0.43184,                0.81328,               0.000991,               0.000991,               0.000991
                    185,                0.83699,                 0.4355,                0.80727,                0.89019,                0.80916,                0.87748,                 0.6243,                 0.8061,                0.43188,                0.81318,              0.0009415,              0.0009415,              0.0009415
                    186,                0.82239,                0.43228,                0.80806,                0.89142,                0.80856,                0.87724,                 0.6244,                0.80601,                 0.4314,                 0.8132,               0.000892,               0.000892,               0.000892
                    187,                0.83095,                0.42662,                0.80897,                0.89198,                0.80936,                0.87723,                0.62478,                0.80565,                0.43176,                0.81316,              0.0008425,              0.0008425,              0.0008425
                    188,                 0.8223,                0.43108,                0.80769,                0.89197,                0.80964,                0.87779,                 0.6246,                0.80605,                0.43176,                0.81314,               0.000793,               0.000793,               0.000793
                    189,                0.82216,                0.42884,                0.80712,                0.89158,                0.80987,                0.87746,                0.62495,                0.80534,                0.43129,                0.81305,              0.0007435,              0.0007435,              0.0007435
                    190,                0.81614,                0.42022,                0.80573,                0.89118,                0.80987,                0.87762,                0.62551,                0.80534,                0.43191,                0.81306,               0.000694,               0.000694,               0.000694
                    191,                0.78091,                0.39204,                 0.8057,                0.89141,                0.80964,                0.87773,                0.62628,                0.80482,                0.43168,                0.81308,              0.0006445,              0.0006445,              0.0006445
                    192,                  0.784,                0.39142,                0.80422,                0.89318,                0.80968,                0.87796,                0.62537,                0.80468,                0.43148,                0.81303,               0.000595,               0.000595,               0.000595
                    193,                0.78336,                0.39302,                 0.8073,                0.89383,                0.80928,                0.87825,                  0.626,                0.80426,                0.43225,                0.81298,              0.0005455,              0.0005455,              0.0005455
                    194,                0.78087,                0.39596,                0.80494,                0.89646,                0.80586,                0.87816,                0.62599,                0.80409,                0.43215,                  0.813,               0.000496,               0.000496,               0.000496
                    195,                0.77954,                0.38969,                0.80431,                0.89367,                0.80994,                0.87845,                  0.626,                0.80382,                0.43207,                0.81293,              0.0004465,              0.0004465,              0.0004465
                    196,                0.77367,                0.38833,                0.80309,                0.89603,                0.80601,                0.87854,                0.62653,                0.80386,                0.43199,                0.81291,               0.000397,               0.000397,               0.000397
                    197,                 0.7724,                0.38822,                0.80501,                0.89602,                0.80592,                0.87871,                0.62653,                0.80373,                0.43237,                0.81285,              0.0003475,              0.0003475,              0.0003475
                    198,                0.76936,                 0.3836,                0.80369,                0.89675,                0.80615,                 0.8787,                 0.6264,                0.80378,                0.43247,                0.81273,               0.000298,               0.000298,               0.000298
                    199,                0.76673,                0.38143,                0.80463,                0.89705,                0.80671,                0.87877,                0.62617,                0.80355,                0.43311,                0.81282,              0.0002485,              0.0002485,              0.0002485
                    200,                0.75926,                0.37887,                0.80334,                0.89757,                0.80719,                0.87901,                0.62678,                0.80377,                 0.4334,                0.81278,               0.000199,               0.000199,               0.000199
